"Kod";"Nazwa";"zameldowania ogółem;ogółem;2008;[osoba]";"zameldowania z miast;ogółem;2008;[osoba]";"zameldowania ze wsi;ogółem;2008;[osoba]";"wymeldowania ogółem;ogółem;2008;[osoba]";"wymeldowania do miast;ogółem;2008;[osoba]";"wymeldowania na wieś;ogółem;2008;[osoba]";"wymeldowania za granicę;ogółem;2008;[osoba]";"saldo migracji;ogółem;2008;[osoba]";"saldo migracji na 1000 ludności;ogółem;2008;[osoba]";
3020052;"Gołuchów (2)";132;89;41;97;38;57;2;35;3,6;
3020063;"Pleszew (3)";310;150;153;326;138;184;4;-16;-0,5;
3020064;"Pleszew - miasto (4)";157;55;96;214;74;137;3;-57;-3,2;
3020065;"Pleszew - obszar wiejski (5)";153;95;57;112;64;47;1;41;3,4;
3021000;"Powiat poznański";10070;8211;1831;4260;2140;2066;54;5810;18,9;
3021011;"Luboń (1)";867;734;132;481;172;300;9;386;13,7;
3021021;"Puszczykowo (1)";200;172;28;107;66;41;0;93;9,7;
3021033;"Buk (3)";156;98;58;158;67;91;0;-2;-0,2;
3021034;"Buk - miasto (4)";55;28;27;94;33;61;0;-39;-6,3;
3021035;"Buk - obszar wiejski (5)";101;70;31;64;34;30;0;37;6,2;
3021042;"Czerwonak (2)";690;596;93;391;232;147;12;299;12,1;
3021052;"Dopiewo (2)";889;723;165;167;84;83;0;722;46,1;
3021062;"Kleszczewo (2)";146;116;30;67;34;33;0;79;13,7;
3021072;"Komorniki (2)";1158;1008;147;241;132;109;0;917;56,1;
3021083;"Kostrzyn (3)";364;243;121;213;126;84;3;151;9,5;
3021084;"Kostrzyn - miasto (4)";169;111;58;113;60;51;2;56;6,4;
3021085;"Kostrzyn - obszar wiejski (5)";195;132;63;100;66;33;1;95;13,3;
3021093;"Kórnik (3)";694;581;112;223;123;100;0;471;24,6;
3021094;"Kórnik - miasto (4)";117;71;45;117;50;67;0;0;0,0;
3021095;"Kórnik - obszar wiejski (5)";577;510;67;106;73;33;0;471;39,1;
3021103;"Mosina (3)";649;540;99;294;131;154;9;355;13,7;
3021104;"Mosina - miasto (4)";162;127;32;181;69;109;3;-19;-1,6;
3021105;"Mosina - obszar wiejski (5)";487;413;67;113;62;45;6;374;27,5;
3021113;"Murowana Goślina (3)";325;215;108;277;172;105;0;48;3,0;
3021114;"Murowana Goślina - miasto (4)";182;115;66;186;118;68;0;-4;-0,4;
3021115;"Murowana Goślina - obszar wiejski (5)";143;100;42;91;54;37;0;52;8,9;
3021123;"Pobiedziska (3)";496;374;121;194;116;75;3;302;17,7;
3021124;"Pobiedziska - miasto (4)";161;109;51;85;39;43;3;76;8,9;
3021125;"Pobiedziska - obszar wiejski (5)";335;265;70;109;77;32;0;226;26,4;
3021132;"Rokietnica (2)";678;534;142;93;47;44;2;585;55,5;
3021143;"Stęszew (3)";224;150;74;130;61;68;1;94;6,6;
3021144;"Stęszew - miasto (4)";90;53;37;50;21;28;1;40;7,3;
3021145;"Stęszew - obszar wiejski (5)";134;97;37;80;40;40;0;54;6,2;
3021152;"Suchy Las (2)";548;484;64;226;141;85;0;322;22,8;
3021163;"Swarzędz (3)";1268;1027;235;778;332;437;9;490;11,7;
3021164;"Swarzędz - miasto (4)";664;496;162;637;249;379;9;27;0,9;
3021165;"Swarzędz - obszar wiejski (5)";604;531;73;141;83;58;0;463;39,7;
3021172;"Tarnowo Podgórne (2)";718;616;102;220;104;110;6;498;24,9;
3022000;"Powiat rawicki";732;355;368;767;357;385;25;-35;-0,6;
3022013;"Bojanowo (3)";102;53;48;131;58;63;10;-29;-3,2;
3022014;"Bojanowo - miasto (4)";43;17;25;50;16;29;5;-7;-2,3;
3022015;"Bojanowo - obszar wiejski (5)";59;36;23;81;42;34;5;-22;-3,7;
3022023;"Jutrosin (3)";53;17;36;73;30;43;0;-20;-2,8;
3022024;"Jutrosin - miasto (4)";25;0;25;22;11;11;0;3;1,6;
3022025;"Jutrosin - obszar wiejski (5)";28;17;11;51;19;32;0;-23;-4,4;
3022033;"Miejska Górka (3)";96;33;62;131;71;60;0;-35;-3,8;
3022034;"Miejska Górka - miasto (4)";50;13;37;37;21;16;0;13;4,1;
3022035;"Miejska Górka - obszar wiejski (5)";46;20;25;94;50;44;0;-48;-7,8;
3022042;"Pakosław (2)";49;21;28;30;21;9;0;19;4,1;
3022053;"Rawicz (3)";432;231;194;402;177;210;15;30;1,0;
3022054;"Rawicz - miasto (4)";215;72;136;297;97;186;14;-82;-3,9;
3022055;"Rawicz - obszar wiejski (5)";217;159;58;105;80;24;1;112;13,2;
3023000;"Powiat słupecki";439;223;197;645;309;300;36;-206;-3,5;
3023011;"Słupca (1)";62;27;22;236;86;120;30;-174;-12,4;
3023022;"Lądek (2)";55;27;26;57;27;29;1;-2;-0,4;
3023032;"Orchowo (2)";33;11;22;50;37;13;0;-17;-4,4;
3023042;"Ostrowite (2)";46;25;21;40;19;21;0;6;1,2;
3023052;"Powidz (2)";29;23;5;41;27;14;0;-12;-5,7;
3023062;"Słupca (2)";110;76;34;63;33;30;0;47;5,2;
3023072;"Strzałkowo (2)";20;13;4;73;38;31;4;-53;-5,6;
3023083;"Zagórów (3)";84;21;63;85;42;42;1;-1;-0,1;
3023084;"Zagórów - miasto (4)";35;3;32;26;11;14;1;9;3,1;
3023085;"Zagórów - obszar wiejski (5)";49;18;31;59;31;28;0;-10;-1,6;
3024000;"Powiat szamotulski";1183;679;489;1060;491;522;47;123;1,4;
3024011;"Obrzycko (1)";30;17;13;40;10;29;1;-10;-4,6;
3024022;"Duszniki (2)";126;76;49;75;16;55;4;51;6,2;
3024032;"Kaźmierz (2)";131;84;47;81;24;53;4;50;6,7;
3024042;"Obrzycko (2)";94;65;29;58;48;10;0;36;8,4;
3024053;"Ostroróg (3)";52;27;25;62;30;32;0;-10;-2,1;
3024054;"Ostroróg - miasto (4)";13;3;10;37;16;21;0;-24;-11,9;
3024055;"Ostroróg - obszar wiejski (5)";39;24;15;25;14;11;0;14;4,9;
3024063;"Pniewy (3)";142;62;78;163;86;64;13;-21;-1,7;
3024064;"Pniewy - miasto (4)";87;40;47;77;40;30;7;10;1,3;
3024065;"Pniewy - obszar wiejski (5)";55;22;31;86;46;34;6;-31;-7,0;
3024073;"Szamotuły (3)";421;244;166;353;154;183;16;68;2,4;
3024074;"Szamotuły - miasto (4)";264;141;114;213;80;120;13;51;2,7;
3024075;"Szamotuły - obszar wiejski (5)";157;103;52;140;74;63;3;17;1,7;
3024083;"Wronki (3)";187;104;82;228;123;96;9;-41;-2,2;
3024084;"Wronki - miasto (4)";98;35;62;121;51;65;5;-23;-2,0;
3024085;"Wronki - obszar wiejski (5)";89;69;20;107;72;31;4;-18;-2,5;
3025000;"Powiat średzki";532;261;267;515;223;284;8;17;0,3;
3025012;"Dominowo (2)";43;19;24;28;12;16;0;15;5,2;
3025022;"Krzykosy (2)";68;34;34;76;31;45;0;-8;-1,2;
3025032;"Nowe Miasto nad Wartą (2)";75;36;39;69;32;35;2;6;0,7;
3025043;"Środa Wielkopolska (3)";267;117;147;287;111;170;6;-20;-0,7;
3025044;"Środa Wielkopolska - miasto (4)";173;54;117;179;48;126;5;-6;-0,3;
3025045;"Środa Wielkopolska - obszar wiejski (5)";94;63;30;108;63;44;1;-14;-1,7;
3025052;"Zaniemyśl (2)";79;55;23;55;37;18;0;24;3,8;
3026000;"Powiat śremski";757;443;308;781;328;424;29;-24;-0,4;
3026012;"Brodnica (2)";78;44;34;72;38;34;0;6;1,3;
3026023;"Dolsk (3)";78;46;32;53;40;13;0;25;4,3;
3026024;"Dolsk - miasto (4)";37;19;18;12;9;3;0;25;16,5;
3026025;"Dolsk - obszar wiejski (5)";41;27;14;41;31;10;0;0;0,0;
3026033;"Książ Wielkopolski (3)";93;54;39;109;50;56;3;-16;-1,9;
3026034;"Książ Wielkopolski - miasto (4)";16;3;13;41;13;26;2;-25;-9,2;
3026035;"Książ Wielkopolski - obszar wiejski (5)";77;51;26;68;37;30;1;9;1,6;
3026043;"Śrem (3)";508;299;203;547;200;321;26;-39;-1,0;
3026044;"Śrem - miasto (4)";256;93;158;425;113;289;23;-169;-5,7;
3026045;"Śrem - obszar wiejski (5)";252;206;45;122;87;32;3;130;12,9;
3027000;"Powiat turecki";866;460;402;940;379;531;30;-74;-0,9;
3027011;"Turek (1)";193;64;126;416;129;266;21;-223;-7,7;
3027022;"Brudzew (2)";29;9;20;47;20;27;0;-18;-3,0;
3027033;"Dobra (3)";73;38;35;86;43;41;2;-13;-2,1;
3027034;"Dobra - miasto (4)";15;5;10;28;14;14;0;-13;-8,9;
3027035;"Dobra - obszar wiejski (5)";58;33;25;58;29;27;2;0;0,0;
3027042;"Kawęczyn (2)";54;37;17;62;28;34;0;-8;-1,5;
3027052;"Malanów (2)";70;31;39;38;19;17;2;32;5,0;
3027062;"Przykona (2)";55;39;16;47;19;27;1;8;1,9;
3027073;"Tuliszków (3)";97;51;46;128;63;65;0;-31;-3,0;
3027074;"Tuliszków - miasto (4)";33;17;16;58;22;36;0;-25;-7,4;
3027075;"Tuliszków - obszar wiejski (5)";64;34;30;70;41;29;0;-6;-0,8;
3027082;"Turek (2)";224;158;65;53;30;20;3;171;21,5;
3027092;"Władysławów (2)";71;33;38;63;28;34;1;8;1,0;
3028000;"Powiat wągrowiecki";860;446;401;905;483;396;26;-45;-0,7;
3028011;"Wągrowiec (1)";291;124;166;260;111;139;10;31;1,2;
3028022;"Damasławek (2)";61;25;33;66;44;18;4;-5;-0,9;
3028033;"Gołańcz (3)";105;45;56;150;80;66;4;-45;-5,4;
3028034;"Gołańcz - miasto (4)";47;16;29;71;33;36;2;-24;-7,1;
3028035;"Gołańcz - obszar wiejski (5)";58;29;27;79;47;30;2;-21;-4,2;
3028042;"Mieścisko (2)";66;32;34;64;27;37;0;2;0,3;
3028053;"Skoki (3)";153;85;65;106;63;42;1;47;5,3;
3028054;"Skoki - miasto (4)";64;32;30;42;20;21;1;22;5,6;
3028055;"Skoki - obszar wiejski (5)";89;53;35;64;43;21;0;25;5,1;
3028062;"Wapno (2)";26;14;11;61;36;25;0;-35;-11,6;
3028072;"Wągrowiec (2)";158;121;36;198;122;69;7;-40;-3,5;
3029000;"Powiat wolsztyński";644;347;273;635;226;383;26;9;0,2;
3029012;"Przemęt (2)";136;64;71;109;35;68;6;27;2,0;
3029022;"Siedlec (2)";105;51;50;114;46;64;4;-9;-0,7;
3029033;"Wolsztyn (3)";403;232;152;412;145;251;16;-9;-0,3;
3029034;"Wolsztyn - miasto (4)";142;44;89;239;51;175;13;-97;-7,2;
3029035;"Wolsztyn - obszar wiejski (5)";261;188;63;173;94;76;3;88;5,5;
3030000;"Powiat wrzesiński";1079;577;487;993;509;456;28;86;1,2;
3030012;"Kołaczkowo (2)";51;21;30;86;54;32;0;-35;-5,8;
3030023;"Miłosław (3)";134;65;68;141;64;71;6;-7;-0,7;
3030024;"Miłosław - miasto (4)";40;17;22;75;23;47;5;-35;-9,8;
3030025;"Miłosław - obszar wiejski (5)";94;48;46;66;41;24;1;28;4,2;
3030033;"Nekla (3)";134;99;34;83;56;27;0;51;7,5;
3030034;"Nekla - miasto (4)";60;47;12;29;20;9;0;31;9,5;
3030035;"Nekla - obszar wiejski (5)";74;52;22;54;36;18;0;20;5,7;
3030043;"Pyzdry (3)";76;36;40;75;42;29;4;1;0,1;
3030044;"Pyzdry - miasto (4)";34;10;24;34;22;10;2;0;0,0;
3030045;"Pyzdry - obszar wiejski (5)";42;26;16;41;20;19;2;1;0,3;
3030053;"Września (3)";684;356;315;608;293;297;18;76;1,7;
3030054;"Września - miasto (4)";412;143;261;398;127;254;17;14;0,5;
3030055;"Września - obszar wiejski (5)";272;213;54;210;166;43;1;62;4,1;
3031000;"Powiat złotowski";739;377;325;933;505;304;124;-194;-2,8;
3031011;"Złotów (1)";150;58;88;234;84;106;44;-84;-4,6;
3031023;"Jastrowie (3)";133;86;40;179;102;48;29;-46;-4,0;
3031024;"Jastrowie - miasto (4)";88;43;38;139;75;38;26;-51;-6,0;
3031025;"Jastrowie - obszar wiejski (5)";45;43;2;40;27;10;3;5;1,7;
3031033;"Krajenka (3)";96;43;46;121;70;40;11;-25;-3,4;
3031034;"Krajenka - miasto (4)";57;17;33;53;27;19;7;4;1,1;
3031035;"Krajenka - obszar wiejski (5)";39;26;13;68;43;21;4;-29;-8,0;
3031042;"Lipka (2)";47;15;24;71;39;25;7;-24;-4,3;
3031053;"Okonek (3)";98;40;54;124;103;15;6;-26;-2,9;
3031054;"Okonek - miasto (4)";51;22;29;41;36;5;0;10;2,6;
3031055;"Okonek - obszar wiejski (5)";47;18;25;83;67;10;6;-36;-7,2;
3031062;"Tarnówka (2)";45;33;9;45;22;18;5;0;0,0;
3031072;"Zakrzewo (2)";55;20;33;44;11;20;13;11;2,3;
3031082;"Złotów (2)";115;82;31;115;74;32;9;0;0,0;
3061000;"Powiat m. Kalisz";702;289;374;953;282;608;63;-251;-2,3;
3061011;"Kalisz (1)";702;289;374;953;282;608;63;-251;-2,3;
3062000;"Powiat m. Konin";620;228;379;1205;347;822;36;-585;-7,3;
3062011;"Konin (1)";620;228;379;1205;347;822;36;-585;-7,3;
3063000;"Powiat m. Leszno";694;350;330;787;306;439;42;-93;-1,5;
3063011;"Leszno (1)";694;350;330;787;306;439;42;-93;-1,5;
3064000;"Powiat m. Poznań";5128;3331;1684;8249;2782;5133;334;-3121;-5,6;
3064011;"Poznań (1)";5128;3331;1684;8249;2782;5133;334;-3121;-5,6;
3200000;"ZACHODNIOPOMORSKIE";21205;12696;7788;22621;12249;9386;986;-1416;-0,8;
3201000;"Powiat białogardzki";550;245;277;665;397;258;10;-115;-2,4;
3201011;"Białogard (1)";247;86;150;296;164;131;1;-49;-2,0;
3201022;"Białogard (2)";118;67;43;129;93;33;3;-11;-1,4;
3201033;"Karlino (3)";96;48;45;124;81;38;5;-28;-3,1;
3201034;"Karlino - miasto (4)";49;18;31;64;39;20;5;-15;-2,6;
3201035;"Karlino - obszar wiejski (5)";47;30;14;60;42;18;0;-13;-3,9;
3201042;"Tychowo (2)";89;44;39;116;59;56;1;-27;-3,9;
3202000;"Powiat choszczeński";542;281;259;690;462;228;0;-148;-3,0;
3202012;"Bierzwnik (2)";42;26;16;65;47;18;0;-23;-4,9;
3202023;"Choszczno (3)";262;138;124;291;192;99;0;-29;-1,3;
3202024;"Choszczno - miasto (4)";171;69;102;208;136;72;0;-37;-2,3;
3202025;"Choszczno - obszar wiejski (5)";91;69;22;83;56;27;0;8;1,2;
3202033;"Drawno (3)";63;43;19;60;41;19;0;3;0,6;
3202034;"Drawno - miasto (4)";20;11;9;23;12;11;0;-3;-1,2;
3202035;"Drawno - obszar wiejski (5)";43;32;10;37;29;8;0;6;2,1;
3202042;"Krzęcin (2)";42;11;31;61;39;22;0;-19;-5,0;
3202053;"Pełczyce (3)";70;29;40;119;80;39;0;-49;-6,1;
3202054;"Pełczyce - miasto (4)";22;4;18;35;23;12;0;-13;-4,9;
3202055;"Pełczyce - obszar wiejski (5)";48;25;22;84;57;27;0;-36;-6,7;
3202063;"Recz (3)";63;34;29;94;63;31;0;-31;-5,4;
3202064;"Recz - miasto (4)";27;14;13;44;28;16;0;-17;-5,7;
3202065;"Recz - obszar wiejski (5)";36;20;16;50;35;15;0;-14;-5,1;
3203000;"Powiat drawski";630;297;326;937;629;250;58;-307;-5,3;
3203013;"Czaplinek (3)";116;56;59;188;113;68;7;-72;-6,2;
3203014;"Czaplinek - miasto (4)";69;23;45;84;43;39;2;-15;-2,2;
3203015;"Czaplinek - obszar wiejski (5)";47;33;14;104;70;29;5;-57;-11,7;
3203023;"Drawsko Pomorskie (3)";207;111;94;253;168;63;22;-46;-2,8;
3203024;"Drawsko Pomorskie - miasto (4)";145;57;86;147;90;48;9;-2;-0,2;
3203025;"Drawsko Pomorskie - obszar wiejski (5)";62;54;8;106;78;15;13;-44;-8,8;
3203033;"Kalisz Pomorski (3)";138;40;98;166;131;31;4;-28;-3,9;
3203034;"Kalisz Pomorski - miasto (4)";97;9;88;58;34;22;2;39;9,4;
3203035;"Kalisz Pomorski - obszar wiejski (5)";41;31;10;108;97;9;2;-67;-22,3;
3203042;"Ostrowice (2)";17;12;5;67;45;22;0;-50;-19,8;
3203052;"Wierzchowo (2)";27;13;14;43;32;11;0;-16;-3,6;
3203063;"Złocieniec (3)";125;65;56;220;140;55;25;-95;-6,2;
3203064;"Złocieniec - miasto (4)";100;50;48;184;111;48;25;-84;-6,3;
3203065;"Złocieniec - obszar wiejski (5)";25;15;8;36;29;7;0;-11;-5,1;
3204000;"Powiat goleniowski";1240;770;439;1124;583;451;90;116;1,5;
3204023;"Goleniów (3)";664;455;196;507;242;205;60;157;4,7;
3204024;"Goleniów - miasto (4)";240;99;132;338;119;172;47;-98;-4,4;
3204025;"Goleniów - obszar wiejski (5)";424;356;64;169;123;33;13;255;22,6;
3204033;"Maszewo (3)";124;63;61;103;62;41;0;21;2,5;
3204034;"Maszewo - miasto (4)";50;24;26;15;8;7;0;35;11,1;
3204035;"Maszewo - obszar wiejski (5)";74;39;35;88;54;34;0;-14;-2,7;
3204043;"Nowogard (3)";279;148;116;300;166;104;30;-21;-0,9;
3204044;"Nowogard - miasto (4)";175;80;81;205;95;84;26;-30;-1,8;
3204045;"Nowogard - obszar wiejski (5)";104;68;35;95;71;20;4;9;1,2;
3204052;"Osina (2)";29;16;13;53;24;29;0;-24;-8,3;
3204062;"Przybiernów (2)";57;39;18;92;50;42;0;-35;-6,7;
3204072;"Stepnica (2)";87;49;35;69;39;30;0;18;3,8;
3205000;"Powiat gryficki";703;364;307;875;529;343;3;-172;-2,8;
3205012;"Brojce (2)";47;26;21;60;34;26;0;-13;-3,5;
3205023;"Gryfice (3)";326;174;127;357;185;169;3;-31;-1,3;
3205024;"Gryfice - miasto (4)";193;73;99;256;118;135;3;-63;-3,9;
3205025;"Gryfice - obszar wiejski (5)";133;101;28;101;67;34;0;32;4,5;
3205032;"Karnice (2)";23;12;11;44;30;14;0;-21;-5,1;
3205043;"Płoty (3)";74;42;30;142;94;48;0;-68;-7,5;
3205044;"Płoty - miasto (4)";37;14;22;53;39;14;0;-16;-3,9;
3205045;"Płoty - obszar wiejski (5)";37;28;8;89;55;34;0;-52;-10,5;
3205072;"Rewal (2)";71;37;29;24;13;11;0;47;13,5;
3205083;"Trzebiatów (3)";162;73;89;248;173;75;0;-86;-5,1;
3205084;"Trzebiatów - miasto (4)";109;39;70;107;72;35;0;2;0,2;
3205085;"Trzebiatów - obszar wiejski (5)";53;34;19;141;101;40;0;-88;-13,4;
3206000;"Powiat gryfiński";992;593;386;1170;671;479;20;-178;-2,1;
3206012;"Banie (2)";86;53;33;102;76;26;0;-16;-2,5;
3206023;"Cedynia (3)";47;23;24;62;33;29;0;-15;-3,5;
3206024;"Cedynia - miasto (4)";22;5;17;26;5;21;0;-4;-2,4;
3206025;"Cedynia - obszar wiejski (5)";25;18;7;36;28;8;0;-11;-4,1;
3206033;"Chojna (3)";134;75;58;164;92;71;1;-30;-2,1;
3206034;"Chojna - miasto (4)";63;29;34;78;40;38;0;-15;-2,0;
3206035;"Chojna - obszar wiejski (5)";71;46;24;86;52;33;1;-15;-2,2;
3206043;"Gryfino (3)";408;263;138;457;235;209;13;-49;-1,6;
3206044;"Gryfino - miasto (4)";212;85;120;328;148;171;9;-116;-5,5;
3206045;"Gryfino - obszar wiejski (5)";196;178;18;129;87;38;4;67;6,5;
3206053;"Mieszkowice (3)";108;50;54;120;71;49;0;-12;-1,6;
3206054;"Mieszkowice - miasto (4)";56;21;33;63;33;30;0;-7;-2,0;
3206055;"Mieszkowice - obszar wiejski (5)";52;29;21;57;38;19;0;-5;-1,3;
3206063;"Moryń (3)";58;33;25;64;45;19;0;-6;-1,4;
3206064;"Moryń - miasto (4)";24;16;8;29;22;7;0;-5;-3,1;
3206065;"Moryń - obszar wiejski (5)";34;17;17;35;23;12;0;-1;-0,4;
3206072;"Stare Czarnowo (2)";31;25;6;62;26;30;6;-31;-8,1;
3206083;"Trzcińsko-Zdrój (3)";54;26;28;78;50;28;0;-24;-4,2;
3206084;"Trzcińsko-Zdrój - miasto (4)";23;13;10;33;22;11;0;-10;-4,1;
3206085;"Trzcińsko-Zdrój - obszar wiejski (5)";31;13;18;45;28;17;0;-14;-4,4;
3206092;"Widuchowa (2)";66;45;20;61;43;18;0;5;0,9;
3207000;"Powiat kamieński";668;398;258;624;421;203;0;44;0,9;
3207023;"Golczewo (3)";78;35;43;95;66;29;0;-17;-2,8;
3207024;"Golczewo - miasto (4)";42;13;29;43;24;19;0;-1;-0,4;
3207025;"Golczewo - obszar wiejski (5)";36;22;14;52;42;10;0;-16;-4,8;
3207033;"Kamień Pomorski (3)";181;103;78;185;132;53;0;-4;-0,3;
3207034;"Kamień Pomorski - miasto (4)";126;64;62;111;72;39;0;15;1,6;
3207035;"Kamień Pomorski - obszar wiejski (5)";55;39;16;74;60;14;0;-19;-3,6;
3207043;"Międzyzdroje (3)";136;90;40;76;51;25;0;60;9,2;
3207044;"Międzyzdroje - miasto (4)";110;69;36;58;41;17;0;52;9,6;
3207045;"Międzyzdroje - obszar wiejski (5)";26;21;4;18;10;8;0;8;7,5;
3207052;"Świerzno (2)";42;29;11;35;24;11;0;7;1,7;
3207063;"Wolin (3)";174;99;73;180;116;64;0;-6;-0,5;
3207064;"Wolin - miasto (4)";78;40;38;80;46;34;0;-2;-0,4;
3207065;"Wolin - obszar wiejski (5)";96;59;35;100;70;30;0;-4;-0,5;
3208000;"Powiat kołobrzeski";1222;696;511;1139;604;530;5;83;1,1;
3208011;"Kołobrzeg (1)";588;295;285;603;268;335;0;-15;-0,3;
3208022;"Dygowo (2)";86;53;33;75;43;32;0;11;2,0;
3208032;"Gościno (2)";69;22;47;77;48;28;1;-8;-1,6;
3208042;"Kołobrzeg (2)";318;265;52;202;144;58;0;116;12,0;
3208052;"Rymań (2)";56;17;39;73;35;37;1;-17;-4,1;
3208062;"Siemyśl (2)";60;24;32;64;37;27;0;-4;-1,1;
3208072;"Ustronie Morskie (2)";45;20;23;45;29;13;3;0;0,0;
3209000;"Powiat koszaliński";1270;886;342;1071;680;337;54;199;3,1;
3209012;"Będzino (2)";138;104;31;125;70;40;15;13;1,4;
3209022;"Biesiekierz (2)";198;166;30;86;57;28;1;112;19,6;
3209033;"Bobolice (3)";136;47;71;203;119;65;19;-67;-6,8;
3209034;"Bobolice - miasto (4)";64;5;45;90;37;38;15;-26;-5,9;
3209035;"Bobolice - obszar wiejski (5)";72;42;26;113;82;27;4;-41;-7,6;
3209042;"Manowo (2)";185;149;36;126;83;40;3;59;9,2;
3209052;"Mielno (2)";89;62;25;73;59;10;4;16;3,2;
3209063;"Polanów (3)";85;46;38;151;83;62;6;-66;-7,2;
3209064;"Polanów - miasto (4)";24;8;16;43;25;17;1;-19;-6,4;
3209065;"Polanów - obszar wiejski (5)";61;38;22;108;58;45;5;-47;-7,6;
3209073;"Sianów (3)";225;147;67;223;147;71;5;2;0,2;
3209074;"Sianów - miasto (4)";116;67;42;126;80;42;4;-10;-1,5;
3209075;"Sianów - obszar wiejski (5)";109;80;25;97;67;29;1;12;1,8;
3209082;"Świeszyno (2)";214;165;44;84;62;21;1;130;22,3;
3210000;"Powiat myśliborski";760;407;323;867;505;338;24;-107;-1,6;
3210013;"Barlinek (3)";221;118;98;247;143;102;2;-26;-1,3;
3210014;"Barlinek - miasto (4)";123;40;78;170;80;88;2;-47;-3,3;
3210015;"Barlinek - obszar wiejski (5)";98;78;20;77;63;14;0;21;3,9;
3210022;"Boleszkowice (2)";31;25;6;35;21;14;0;-4;-1,4;
3210033;"Dębno (3)";220;122;90;227;140;87;0;-7;-0,3;
3210034;"Dębno - miasto (4)";109;44;60;140;80;60;0;-31;-2,2;
3210035;"Dębno - obszar wiejski (5)";111;78;30;87;60;27;0;24;3,5;
3210043;"Myślibórz (3)";274;132;125;321;180;119;22;-47;-2,3;
3210044;"Myślibórz - miasto (4)";166;69;84;165;77;78;10;1;0,1;
3210045;"Myślibórz - obszar wiejski (5)";108;63;41;156;103;41;12;-48;-5,3;
3210052;"Nowogródek Pomorski (2)";14;10;4;37;21;16;0;-23;-7,0;
3211000;"Powiat policki";2232;1924;287;1147;777;340;30;1085;16,2;
3211012;"Dobra (Szczecińska) (2)";1082;970;101;256;215;41;0;826;58,0;
3211022;"Kołbaskowo (2)";510;437;73;219;137;82;0;291;30,1;
3211033;"Nowe Warpno (3)";31;30;1;29;22;7;0;2;1,3;
3211034;"Nowe Warpno - miasto (4)";17;16;1;20;16;4;0;-3;-2,5;
3211035;"Nowe Warpno - obszar wiejski (5)";14;14;0;9;6;3;0;5;14,1;
3211043;"Police (3)";609;487;112;643;403;210;30;-34;-0,8;
3211044;"Police - miasto (4)";333;234;90;551;325;200;26;-218;-6,4;
3211045;"Police - obszar wiejski (5)";276;253;22;92;78;10;4;184;24,5;
3212000;"Powiat pyrzycki";436;211;222;520;299;221;0;-84;-2,1;
3212012;"Bielice (2)";57;34;23;35;20;15;0;22;7,5;
3212022;"Kozielice (2)";29;10;18;39;15;24;0;-10;-3,8;
3212033;"Lipiany (3)";62;22;40;89;54;35;0;-27;-4,5;
3212034;"Lipiany - miasto (4)";23;4;19;46;27;19;0;-23;-5,6;
3212035;"Lipiany - obszar wiejski (5)";39;18;21;43;27;16;0;-4;-2,1;
3212042;"Przelewice (2)";53;28;25;64;40;24;0;-11;-2,1;
3212053;"Pyrzyce (3)";202;98;102;245;142;103;0;-43;-2,2;
3212054;"Pyrzyce - miasto (4)";123;47;75;150;78;72;0;-27;-2,1;
3212055;"Pyrzyce - obszar wiejski (5)";79;51;27;95;64;31;0;-16;-2,3;
3212062;"Warnice (2)";33;19;14;48;28;20;0;-15;-4,2;
3213000;"Powiat sławieński";655;352;271;779;398;308;73;-124;-2,2;
3213011;"Darłowo (1)";130;66;51;213;100;86;27;-83;-5,9;
3213021;"Sławno (1)";136;46;77;182;81;76;25;-46;-3,5;
3213032;"Darłowo (2)";120;95;24;88;47;33;8;32;4,2;
3213042;"Malechowo (2)";81;44;37;72;39;31;2;9;1,4;
3213052;"Postomino (2)";88;40;48;80;39;39;2;8;1,1;
3213062;"Sławno (2)";100;61;34;144;92;43;9;-44;-5,0;
3214000;"Powiat stargardzki";1576;917;569;1726;847;731;148;-150;-1,3;
3214011;"Stargard (1)";700;303;310;960;375;443;142;-260;-3,7;
3214023;"Chociwel (3)";81;50;30;99;59;40;0;-18;-3,0;
3214024;"Chociwel - miasto (4)";53;33;20;56;33;23;0;-3;-0,9;
3214025;"Chociwel - obszar wiejski (5)";28;17;10;43;26;17;0;-15;-5,3;
3214033;"Dobrzany (3)";40;20;19;84;50;34;0;-44;-8,8;
3214034;"Dobrzany - miasto (4)";17;6;10;36;19;17;0;-19;-8,1;
3214035;"Dobrzany - obszar wiejski (5)";23;14;9;48;31;17;0;-25;-9,5;
3214042;"Dolice (2)";83;48;35;132;66;60;6;-49;-6,1;
3214053;"Ińsko (3)";67;41;25;59;44;15;0;8;2,3;
3214054;"Ińsko - miasto (4)";42;27;14;31;23;8;0;11;5,4;
3214055;"Ińsko - obszar wiejski (5)";25;14;11;28;21;7;0;-3;-2,0;
3214062;"Kobylanka (2)";194;174;20;45;32;13;0;149;38,2;
3214082;"Marianowo (2)";38;21;17;51;33;18;0;-13;-4,1;
3214092;"Stara Dąbrowa (2)";61;24;37;58;28;30;0;3;0,8;
3214102;"Stargard (2)";251;202;49;180;126;54;0;71;6,2;
3214113;"Suchań (3)";61;34;27;58;34;24;0;3;0,7;
3214114;"Suchań - miasto (4)";16;8;8;24;13;11;0;-8;-5,5;
